filterDiff
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.1066666666666662
1.1066666666666662
1.013333333333333
0.9
0.7400000000000001
0.5933333333333333
0.47333333333333344
0.3199999999999998
0.18666666666666695
-0.11333333333333352
-0.10666666666666676
-0.1
-0.1
-0.1
-0.1
-0.09333333333333324
-0.09333333333333324
-0.10666666666666628
-0.1
-0.1
-0.11333333333333352
-0.11333333333333305
-0.11999999999999982
-0.12000000000000029
-0.10666666666666676
-0.11999999999999982
-0.12666666666666657
-0.1400000000000001
-0.1400000000000001
-0.1466666666666664
-0.16666666666666666
-0.17333333333333342
-0.1800000000000002
-0.1800000000000002
-0.2
-0.19333333333333325
-0.20666666666666675
-0.2199999999999998
-0.22666666666666657
-0.23333333333333334
-0.23333333333333334
-0.22666666666666657
-0.22666666666666657
-0.2199999999999998
-0.22000000000000028
-0.2
-0.19333333333333325
-0.18666666666666648
-0.18666666666666648
-0.17333333333333342
-0.17333333333333342
-0.16666666666666666
-0.14666666666666686
-0.1400000000000001
-0.1400000000000001
-0.12666666666666657
-0.12666666666666657
-0.11333333333333352
-0.12000000000000029
-0.10666666666666676
-0.11999999999999982
-0.11999999999999982
-0.12000000000000029
-0.12000000000000029
-0.11333333333333352
-0.11333333333333305
-0.11333333333333352
-0.11999999999999982
-0.11333333333333305
-0.11999999999999982
-0.11333333333333352
-0.12000000000000029
-0.11333333333333352
-0.1
-0.11333333333333305
-0.10666666666666676
-0.10666666666666676
-0.1
-0.1
-0.1
-0.08666666666666695
-0.08666666666666648
-0.07333333333333343
-0.07333333333333343
-0.06666666666666667
-0.07333333333333343
-0.05999999999999991
-0.05999999999999991
-0.07333333333333296
-0.05999999999999991
-0.06666666666666667
-0.06666666666666667
-0.05999999999999991
-0.06666666666666667
-0.06666666666666667
-0.07999999999999971
-0.06666666666666667
-0.0800000000000002
-0.0800000000000002
-0.0800000000000002
-0.07999999999999971
-0.07999999999999971
-0.07999999999999971
-0.07333333333333343
-0.07333333333333343
-0.06666666666666667
-0.06666666666666667
-0.07333333333333343
-0.05999999999999991
-0.06666666666666667
-0.053333333333333614
-0.05999999999999991
-0.046666666666666384
-0.046666666666666384
-0.046666666666666384
-0.046666666666666856
-0.046666666666666856
-0.046666666666666856
-0.046666666666666856
-0.053333333333333614
-0.046666666666666856
-0.046666666666666856
-0.05333333333333314
-0.05999999999999991
-0.05999999999999991
-0.06666666666666667
-0.06666666666666667
-0.07333333333333343
-0.0800000000000002
0.07333333333333343
0.32666666666666655
0.7733333333333334
0.8933333333333332
0.8933333333333332
0.8333333333333334
0.786666666666667
0.7466666666666668
0.7
0.6466666666666668
0.6466666666666668
0.6466666666666668
0.6199999999999998
0.6266666666666666
0.6066666666666668
0.4599999999999999
0.19333333333333325
-0.2599999999999999
-0.3799999999999997
-0.3866666666666665
-0.32666666666666655
-0.3200000000000003
-0.4066666666666668
-0.38666666666666694
-0.38000000000000017
-0.5333333333333333
-0.6733333333333335
-0.3733333333333334
-0.12666666666666657
0.09333333333333324
0.2199999999999998
0.3533333333333336
0.4066666666666663
0.41333333333333305
0.4266666666666666
0.38000000000000017
0.38000000000000017
0.4800000000000002
